Forma_sombrero,Forma_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Magulladuras,Magulladuras_C,Olor,Olor_C,Tipo_membrana,Tipo_membrana_C,Espaciado_membrana,Espaciado_membrana_C,Tamaño_membrana,Tamaño_membrana_C,Color_membrana,Color_membrana_C,Forma_tronco,Forma_tronco_C,Raiz_tronco,Raiz_tronco_C,Sup_tronco_arriba_anillo,Sup_tronco_arriba_anillo_C,Sup_tronco_debajo_anillo,Sup_tronco_debajo_anillo_C,ColorTronco_arriba_anillo,ColorTronco_arriba_anillo_C,ColorTronco_debajo_anillo,ColorTronco_debajo_anillo_C,Tipo_velo,Tipo_velo_C,Color_velo,Color_velo_C,Cantidad_anillos,Cantidad_anillos_C,Tipo_anillo,Tipo_anillo_C,Color_esporas,Color_esporas_C,Poblacion,Poblacion_C,Habitat,Habitat_C,Clase,Clase_C,id,weight,cluster
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,702,1,7
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,703,1,0
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,704,1,0
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,705,1,3
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,706,1,0
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,707,1,2
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,708,1,3
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,709,1,7
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,710,1,0
abotonada,1,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,711,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,712,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,sedosa,3,escamosa,1,blanco,2,marron,5,parcial,1,blanco,2,uno,1,evanescente,1,blanca,2,varios,6,bosque,2,venenoso,2,713,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,714,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,715,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,716,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,717,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,718,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,719,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,720,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,721,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,722,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,723,1,2
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,724,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,725,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,726,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,727,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,728,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,729,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,730,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,731,1,2
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,732,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,733,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,734,1,4
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,735,1,2
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,736,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,737,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,738,1,3
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,739,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,740,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,741,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,742,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,743,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,744,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,745,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,746,1,4
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,747,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,748,1,7
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,749,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,750,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,751,1,0
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,752,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,753,1,7
chata,3,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,754,1,0
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,755,1,4
chata,3,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,756,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,757,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,758,1,3
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,759,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,760,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,761,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,762,1,7
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,763,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,764,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,765,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,766,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,767,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,768,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,769,1,4
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,770,1,3
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,771,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,772,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,773,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,774,1,2
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,775,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,776,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,777,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,778,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,779,1,2
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,780,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,781,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,782,1,3
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,783,1,2
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,784,1,3
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,785,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,786,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,787,1,7
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,788,1,0
convexa,5,escamosa,1,escamosa,1,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,789,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,violeta,11,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,790,1,7
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,rosa,10,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,791,1,4
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,blanca,2,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,varios,6,bosque,2,ingerible,1,792,1,0
convexa,5,escamosa,1,escamosa,1,no,2,ninguno,9,libre,2,cercano,1,fina,2,chocolate,3,abultada,1,Desconocido,5,suave,4,fibrosa,2,blanco,2,blanco,2,parcial,1,blanco,2,uno,1,resplandescient,4,chocolate,3,solitaria,5,bosque,2,ingerible,1,793,1,0
